,co,temp,rhum,wspd,pres,coco
2021-09-10 00:00:00,,17.0,88.0,5.4,1009.0,4.0
2021-09-10 01:00:00,200.0,18.0,83.0,7.6,1009.0,4.0
2021-09-10 02:00:00,200.0,18.0,83.0,5.4,1009.0,4.0
2021-09-10 03:00:00,200.0,18.0,88.0,9.4,1009.0,4.0
2021-09-10 04:00:00,200.0,18.0,83.0,3.6,1009.0,4.0
2021-09-10 05:00:00,200.0,17.0,94.0,3.6,1009.0,7.0
2021-09-10 06:00:00,200.0,18.0,88.0,7.6,1010.0,7.0
2021-09-10 07:00:00,200.0,18.0,88.0,7.6,1010.0,7.0
2021-09-10 08:00:00,300.0,19.0,83.0,7.6,1010.0,7.0
2021-09-10 09:00:00,400.0,20.0,78.0,11.2,1011.0,7.0
2021-09-10 10:00:00,300.0,20.0,78.0,13.0,1010.0,4.0
2021-09-10 11:00:00,200.0,21.0,78.0,14.8,1011.0,7.0
2021-09-10 12:00:00,300.0,20.0,83.0,5.4,1011.0,7.0
2021-09-10 13:00:00,300.0,21.0,73.0,18.4,1011.0,7.0
2021-09-10 14:00:00,200.0,21.0,69.0,18.4,1011.0,7.0
2021-09-10 15:00:00,300.0,21.0,69.0,18.4,1011.0,7.0
2021-09-10 16:00:00,300.0,21.0,69.0,18.4,1011.0,3.0
2021-09-10 17:00:00,300.0,21.0,69.0,18.4,1012.0,3.0
2021-09-10 18:00:00,300.0,19.0,83.0,22.3,1012.0,3.0
2021-09-10 19:00:00,,19.0,83.0,14.8,1013.0,3.0
2021-09-10 20:00:00,,19.0,83.0,13.0,1013.0,3.0
2021-09-10 21:00:00,,18.0,88.0,14.8,1014.0,3.0
2021-09-10 22:00:00,,18.0,88.0,11.2,1014.0,2.0
2021-09-10 23:00:00,,18.0,88.0,14.8,1014.0,2.0
2021-09-11 00:00:00,,18.0,88.0,16.6,1014.0,3.0
2021-09-11 01:00:00,300.0,18.0,88.0,16.6,1014.0,3.0
2021-09-11 02:00:00,300.0,18.0,88.0,14.8,1015.0,3.0
2021-09-11 03:00:00,300.0,18.0,88.0,13.0,1015.0,3.0
2021-09-11 04:00:00,200.0,18.0,88.0,14.8,1015.0,4.0
2021-09-11 05:00:00,300.0,18.0,88.0,14.8,1015.0,4.0
2021-09-11 06:00:00,400.0,18.0,83.0,16.6,1016.0,4.0
2021-09-11 07:00:00,300.0,18.0,83.0,16.6,1016.0,4.0
2021-09-11 08:00:00,300.0,18.0,83.0,14.8,1017.0,4.0
2021-09-11 09:00:00,300.0,18.0,83.0,13.0,1017.0,4.0
2021-09-11 10:00:00,300.0,18.0,83.0,16.6,1017.0,4.0
2021-09-11 11:00:00,300.0,20.0,73.0,16.6,1017.0,4.0
2021-09-11 12:00:00,200.0,21.0,64.0,18.4,1017.0,4.0
2021-09-11 13:00:00,200.0,22.0,57.0,14.8,1017.0,3.0
2021-09-11 14:00:00,200.0,22.0,57.0,16.6,1016.0,3.0
2021-09-11 15:00:00,200.0,22.0,53.0,16.6,1016.0,3.0
2021-09-11 16:00:00,200.0,23.0,50.0,13.0,1016.0,3.0
2021-09-11 17:00:00,300.0,21.0,56.0,14.8,1016.0,3.0
2021-09-11 18:00:00,300.0,21.0,53.0,18.4,1017.0,3.0
2021-09-11 19:00:00,200.0,21.0,60.0,14.8,1017.0,3.0
2021-09-11 20:00:00,,19.0,64.0,18.4,1018.0,3.0
2021-09-11 21:00:00,,19.0,56.0,18.4,1018.0,3.0
2021-09-11 22:00:00,,18.0,60.0,14.8,1018.0,2.0
2021-09-11 23:00:00,,17.0,63.0,13.0,1018.0,2.0
2021-09-12 00:00:00,,16.0,72.0,11.2,1018.0,2.0
2021-09-12 01:00:00,200.0,15.0,77.0,11.2,1018.0,2.0
2021-09-12 02:00:00,200.0,14.0,82.0,11.2,1018.0,2.0
2021-09-12 03:00:00,200.0,14.0,82.0,9.4,1018.0,2.0
2021-09-12 04:00:00,200.0,14.0,82.0,7.6,1018.0,3.0
2021-09-12 05:00:00,200.0,14.0,82.0,7.6,1018.0,3.0
2021-09-12 06:00:00,400.0,14.0,82.0,7.6,1019.0,3.0
2021-09-12 07:00:00,300.0,15.0,82.0,7.6,1019.0,3.0
2021-09-12 08:00:00,300.0,15.0,82.0,7.6,1019.0,3.0
2021-09-12 09:00:00,300.0,18.0,68.0,3.6,1020.0,3.0
2021-09-12 10:00:00,300.0,18.0,73.0,3.6,1019.0,4.0
2021-09-12 11:00:00,200.0,20.0,60.0,1.8,1019.0,4.0
2021-09-12 12:00:00,200.0,21.0,56.0,3.6,1019.0,4.0
2021-09-12 13:00:00,200.0,20.0,56.0,7.6,1019.0,4.0
2021-09-12 14:00:00,200.0,20.0,56.0,5.4,1019.0,4.0
2021-09-12 15:00:00,200.0,21.0,53.0,7.6,1018.0,4.0
2021-09-12 16:00:00,200.0,20.0,56.0,5.4,1018.0,4.0
2021-09-12 17:00:00,300.0,20.0,56.0,7.6,1018.0,4.0
2021-09-12 18:00:00,200.0,20.0,60.0,11.2,1018.0,4.0
2021-09-12 19:00:00,300.0,19.0,64.0,11.2,1019.0,4.0
2021-09-12 20:00:00,300.0,18.0,73.0,14.8,1020.0,4.0
2021-09-12 21:00:00,,17.0,83.0,16.6,1020.0,4.0
2021-09-12 22:00:00,,17.0,83.0,14.8,1019.0,4.0
2021-09-12 23:00:00,,17.0,83.0,16.6,1020.0,4.0
2021-09-13 00:00:00,,16.0,88.0,14.8,1020.0,4.0
2021-09-13 01:00:00,200.0,16.0,82.0,14.8,1019.0,4.0
2021-09-13 02:00:00,200.0,15.0,88.0,14.8,1019.0,4.0
2021-09-13 03:00:00,200.0,15.0,88.0,16.6,1019.0,4.0
2021-09-13 04:00:00,200.0,14.0,88.0,9.4,1019.0,4.0
2021-09-13 05:00:00,200.0,14.0,94.0,13.0,1019.0,4.0
2021-09-13 06:00:00,200.0,14.0,94.0,11.2,1019.0,4.0
2021-09-13 07:00:00,300.0,14.0,94.0,11.2,1019.0,4.0
2021-09-13 08:00:00,300.0,15.0,88.0,11.2,1019.0,4.0
2021-09-13 09:00:00,300.0,17.0,77.0,14.8,1019.0,4.0
2021-09-13 10:00:00,300.0,18.0,73.0,18.4,1019.0,3.0
2021-09-13 11:00:00,200.0,19.0,68.0,20.5,1019.0,3.0
2021-09-13 12:00:00,200.0,20.0,60.0,22.3,1018.0,4.0
2021-09-13 13:00:00,200.0,20.0,56.0,24.1,1018.0,4.0
2021-09-13 14:00:00,200.0,20.0,56.0,25.9,1017.0,4.0
2021-09-13 15:00:00,200.0,20.0,56.0,22.3,1017.0,4.0
2021-09-13 16:00:00,200.0,19.0,56.0,24.1,1017.0,3.0
2021-09-13 17:00:00,200.0,18.0,68.0,20.5,1016.0,3.0
2021-09-13 18:00:00,200.0,17.0,77.0,22.3,1016.0,3.0
2021-09-13 19:00:00,200.0,17.0,77.0,16.6,1016.0,4.0
2021-09-13 20:00:00,200.0,17.0,77.0,14.8,1016.0,4.0
2021-09-13 21:00:00,200.0,17.0,77.0,14.8,1016.0,4.0
2021-09-13 22:00:00,200.0,16.0,82.0,14.8,1016.0,4.0
2021-09-13 23:00:00,,16.0,88.0,11.2,1015.0,4.0
2021-09-14 00:00:00,,16.0,88.0,13.0,1014.0,4.0
2021-09-14 01:00:00,200.0,17.0,88.0,16.6,1014.0,7.0
2021-09-14 02:00:00,200.0,17.0,88.0,13.0,1013.0,7.0
2021-09-14 03:00:00,200.0,17.0,88.0,11.2,1013.0,7.0
2021-09-14 04:00:00,200.0,17.0,88.0,20.5,1012.0,7.0
2021-09-14 05:00:00,,17.0,88.0,20.5,1012.0,8.0
2021-09-14 06:00:00,,17.0,88.0,14.8,1012.0,8.0
2021-09-14 07:00:00,,17.0,94.0,5.4,1011.0,8.0
2021-09-14 08:00:00,,17.0,94.0,13.0,1011.0,8.0
2021-09-14 09:00:00,,17.0,94.0,11.2,1011.0,8.0
2021-09-14 10:00:00,,18.0,88.0,16.6,1011.0,8.0
2021-09-14 11:00:00,,18.0,94.0,9.4,1011.0,8.0
2021-09-14 12:00:00,,18.0,94.0,3.6,1011.0,8.0
2021-09-14 13:00:00,,18.0,94.0,7.6,1011.0,7.0
2021-09-14 14:00:00,,18.0,94.0,7.6,1011.0,7.0
2021-09-14 15:00:00,,18.0,94.0,5.4,1011.0,5.0
2021-09-14 16:00:00,,18.0,94.0,1.8,1011.0,5.0
2021-09-14 17:00:00,,19.0,88.0,1.8,1011.0,7.0
2021-09-14 18:00:00,,19.0,88.0,0.0,1011.0,4.0
2021-09-14 19:00:00,,18.0,94.0,1.8,1011.0,5.0
2021-09-14 20:00:00,,18.0,88.0,7.6,1012.0,3.0
2021-09-14 21:00:00,,17.0,94.0,5.4,1012.0,3.0
2021-09-14 22:00:00,,17.0,94.0,5.4,1012.0,5.0
2021-09-14 23:00:00,,17.0,88.0,3.6,1012.0,5.0
2021-09-15 00:00:00,,17.0,88.0,7.6,1012.0,5.0
2021-09-15 01:00:00,450.0,17.0,88.0,5.4,1011.0,5.0
2021-09-15 02:00:00,450.0,16.0,94.0,5.4,1012.0,3.0
2021-09-15 03:00:00,400.0,16.0,88.0,7.6,1012.0,3.0
2021-09-15 04:00:00,350.0,16.0,88.0,7.6,1013.0,4.0
2021-09-15 05:00:00,350.0,16.0,88.0,7.6,1014.0,5.0
2021-09-15 06:00:00,400.0,15.0,88.0,11.2,1014.0,5.0
2021-09-15 07:00:00,400.0,15.0,88.0,5.4,1014.0,4.0
2021-09-15 08:00:00,400.0,16.0,82.0,7.6,1014.0,5.0
2021-09-15 09:00:00,400.0,16.0,82.0,9.4,1015.0,3.0
2021-09-15 10:00:00,400.0,17.0,72.0,9.4,1014.0,4.0
2021-09-15 11:00:00,600.0,17.0,77.0,13.0,1014.0,4.0
2021-09-15 12:00:00,,18.0,73.0,14.8,1014.0,4.0
2021-09-15 13:00:00,600.0,18.0,68.0,7.6,1015.0,4.0
2021-09-15 14:00:00,600.0,19.0,68.0,5.4,1015.0,3.0
2021-09-15 15:00:00,700.0,19.0,68.0,5.4,1015.0,3.0
2021-09-15 16:00:00,700.0,19.0,68.0,0.0,1015.0,2.0
2021-09-15 17:00:00,700.0,19.0,68.0,5.4,1016.0,2.0
2021-09-15 18:00:00,700.0,19.0,68.0,5.4,1016.0,2.0
2021-09-15 19:00:00,,18.0,73.0,5.4,1016.0,2.0
2021-09-15 20:00:00,,18.0,78.0,5.4,1016.0,2.0
2021-09-15 21:00:00,,17.0,77.0,5.4,1017.0,2.0
2021-09-15 22:00:00,,16.0,88.0,0.0,1017.0,1.0
2021-09-15 23:00:00,,15.0,88.0,7.6,1017.0,2.0
2021-09-16 00:00:00,,15.0,88.0,3.6,1017.0,5.0
2021-09-16 01:00:00,800.0,14.0,94.0,5.4,1017.0,2.0
2021-09-16 02:00:00,900.0,14.0,88.0,7.6,1017.0,2.0
2021-09-16 03:00:00,900.0,13.0,94.0,7.6,1017.0,3.0
2021-09-16 04:00:00,900.0,13.0,94.0,9.4,1017.0,2.0
2021-09-16 05:00:00,900.0,13.0,94.0,7.6,1018.0,5.0
2021-09-16 06:00:00,900.0,13.0,88.0,7.6,1018.0,5.0
2021-09-16 07:00:00,1100.0,14.0,88.0,5.4,1018.0,5.0
2021-09-16 08:00:00,1000.0,15.0,82.0,9.4,1018.0,5.0
2021-09-16 09:00:00,900.0,18.0,73.0,9.4,1018.0,5.0
2021-09-16 10:00:00,800.0,20.0,64.0,9.4,1018.0,1.0
2021-09-16 11:00:00,800.0,21.0,60.0,13.0,1018.0,2.0
2021-09-16 12:00:00,700.0,22.0,61.0,13.0,1018.0,2.0
2021-09-16 13:00:00,700.0,22.0,57.0,13.0,1017.0,2.0
2021-09-16 14:00:00,600.0,23.0,53.0,14.8,1017.0,3.0
2021-09-16 15:00:00,800.0,23.0,53.0,14.8,1017.0,3.0
2021-09-16 16:00:00,900.0,23.0,50.0,16.6,1016.0,2.0
2021-09-16 17:00:00,1000.0,22.0,53.0,13.0,1016.0,2.0
2021-09-16 18:00:00,1100.0,21.0,56.0,9.4,1017.0,2.0
2021-09-16 19:00:00,900.0,20.0,68.0,13.0,1017.0,2.0
2021-09-16 20:00:00,900.0,19.0,78.0,11.2,1018.0,2.0
2021-09-16 21:00:00,,18.0,83.0,11.2,1018.0,2.0
2021-09-16 22:00:00,,17.0,88.0,9.4,1018.0,1.0
2021-09-16 23:00:00,,16.0,88.0,13.0,1017.0,2.0
2021-09-17 00:00:00,,16.0,88.0,7.6,1017.0,2.0
2021-09-17 01:00:00,450.0,15.0,88.0,9.4,1016.0,2.0
2021-09-17 02:00:00,400.0,14.0,94.0,13.0,1016.0,5.0
2021-09-17 03:00:00,400.0,14.0,94.0,9.4,1016.0,5.0
2021-09-17 04:00:00,350.0,14.0,94.0,9.4,1015.0,5.0
2021-09-17 05:00:00,400.0,14.0,94.0,5.4,1015.0,5.0
2021-09-17 06:00:00,450.0,14.0,94.0,5.4,1015.0,5.0
2021-09-17 07:00:00,600.0,15.0,88.0,7.6,1015.0,5.0
2021-09-17 08:00:00,500.0,16.0,82.0,9.4,1015.0,4.0
2021-09-17 09:00:00,500.0,18.0,73.0,14.8,1015.0,4.0
2021-09-17 10:00:00,500.0,18.0,73.0,13.0,1015.0,3.0
2021-09-17 11:00:00,500.0,19.0,68.0,11.2,1015.0,3.0
2021-09-17 12:00:00,500.0,20.0,60.0,13.0,1014.0,3.0
2021-09-17 13:00:00,550.0,22.0,53.0,13.0,1014.0,3.0
2021-09-17 14:00:00,550.0,21.0,56.0,14.8,1013.0,3.0
2021-09-17 15:00:00,550.0,21.0,56.0,13.0,1013.0,3.0
2021-09-17 16:00:00,650.0,21.0,56.0,7.6,1013.0,4.0
2021-09-17 17:00:00,600.0,21.0,60.0,11.2,1013.0,4.0
2021-09-17 18:00:00,1000.0,20.0,64.0,9.4,1014.0,3.0
2021-09-17 19:00:00,1000.0,19.0,73.0,7.6,1014.0,3.0
2021-09-17 20:00:00,1000.0,18.0,73.0,11.2,1014.2,3.0
2021-09-17 21:00:00,900.0,17.0,83.0,9.4,1014.5,2.0
2021-09-17 22:00:00,1000.0,17.0,77.0,1.8,1014.4,1.0
2021-09-17 23:00:00,,16.0,88.0,7.6,1014.4,1.0
2021-09-18 00:00:00,,16.0,88.0,9.4,1014.0,1.0
2021-09-18 01:00:00,700.0,15.0,88.0,5.4,1014.0,1.0
2021-09-18 02:00:00,750.0,15.0,94.0,5.4,1014.0,5.0
2021-09-18 03:00:00,600.0,15.0,94.0,3.6,1014.0,5.0
2021-09-18 04:00:00,600.0,15.0,94.0,3.6,1014.0,5.0
2021-09-18 05:00:00,550.0,15.0,94.0,5.4,1014.0,5.0
2021-09-18 06:00:00,550.0,15.0,94.0,5.4,1015.0,5.0
2021-09-18 07:00:00,600.0,15.0,94.0,13.0,1015.0,5.0
2021-09-18 08:00:00,600.0,16.0,88.0,9.4,1015.0,5.0
2021-09-18 09:00:00,550.0,18.0,83.0,5.4,1015.0,3.0
2021-09-18 10:00:00,500.0,21.0,69.0,9.4,1015.0,2.0
2021-09-18 11:00:00,500.0,22.0,57.0,14.8,1014.0,2.0
2021-09-18 12:00:00,500.0,23.0,57.0,9.4,1014.0,3.0
2021-09-18 13:00:00,500.0,23.0,50.0,14.8,1014.0,3.0
2021-09-18 14:00:00,500.0,24.0,47.0,14.8,1014.0,3.0
2021-09-18 15:00:00,450.0,23.0,47.0,9.4,1013.0,3.0
2021-09-18 16:00:00,500.0,22.0,50.0,14.8,1013.0,4.0
2021-09-18 17:00:00,550.0,22.0,50.0,13.0,1013.0,4.0
2021-09-18 18:00:00,550.0,21.0,53.0,7.6,1013.0,3.0
2021-09-18 19:00:00,550.0,20.0,56.0,5.4,1014.0,3.0
2021-09-18 20:00:00,650.0,19.0,78.0,11.2,1014.0,3.0
2021-09-18 21:00:00,700.0,18.0,78.0,11.2,1013.0,3.0
2021-09-18 22:00:00,650.0,18.0,83.0,13.0,1013.0,5.0
2021-09-18 23:00:00,,18.0,83.0,11.2,1013.0,5.0
2021-09-19 00:00:00,,18.0,83.0,9.4,1013.0,5.0
2021-09-19 01:00:00,500.0,18.0,83.0,7.6,1013.0,5.0
2021-09-19 02:00:00,550.0,16.0,94.0,9.4,1013.0,5.0
2021-09-19 03:00:00,550.0,16.0,94.0,5.4,1013.0,5.0
2021-09-19 04:00:00,550.0,16.0,94.0,5.4,1013.0,5.0
2021-09-19 05:00:00,500.0,16.0,94.0,5.4,1013.0,5.0
2021-09-19 06:00:00,500.0,16.0,88.0,1.8,1013.0,5.0
2021-09-19 07:00:00,500.0,16.0,94.0,3.6,1013.0,5.0
2021-09-19 08:00:00,550.0,17.0,88.0,3.6,1014.0,5.0
2021-09-19 09:00:00,600.0,17.0,88.0,3.6,1014.0,7.0
2021-09-19 10:00:00,600.0,20.0,73.0,5.4,1014.0,4.0
2021-09-19 11:00:00,500.0,21.0,69.0,5.4,1014.0,7.0
2021-09-19 12:00:00,400.0,21.0,69.0,5.4,1014.0,7.0
2021-09-19 13:00:00,500.0,19.0,78.0,14.8,1015.0,7.0
2021-09-19 14:00:00,500.0,18.0,88.0,11.2,1015.0,7.0
2021-09-19 15:00:00,500.0,18.0,88.0,11.2,1015.0,4.0
2021-09-19 16:00:00,400.0,18.0,88.0,9.4,1015.0,4.0
2021-09-19 17:00:00,400.0,18.0,83.0,13.0,1016.0,4.0
2021-09-19 18:00:00,400.0,18.0,83.0,11.2,1016.0,4.0
2021-09-19 19:00:00,450.0,18.0,83.0,7.6,1017.0,4.0
2021-09-19 20:00:00,500.0,16.0,82.0,9.4,1017.0,4.0
2021-09-19 21:00:00,300.0,16.0,88.0,3.6,1017.0,4.0
2021-09-19 22:00:00,200.0,16.0,88.0,5.4,1018.0,3.0
2021-09-19 23:00:00,,16.0,94.0,5.4,1018.0,3.0
2021-09-20 00:00:00,,16.0,82.0,9.4,1018.0,3.0
2021-09-20 01:00:00,400.0,15.0,82.0,9.4,1019.0,3.0
2021-09-20 02:00:00,400.0,15.0,82.0,13.0,1019.0,3.0
2021-09-20 03:00:00,400.0,14.0,88.0,9.4,1019.0,3.0
2021-09-20 04:00:00,400.0,14.0,82.0,11.2,1020.0,3.0
2021-09-20 05:00:00,400.0,14.0,82.0,11.2,1020.0,3.0
2021-09-20 06:00:00,450.0,13.0,88.0,9.4,1021.0,3.0
2021-09-20 07:00:00,450.0,14.0,82.0,9.4,1021.0,3.0
2021-09-20 08:00:00,450.0,14.0,82.0,9.4,1022.0,3.0
2021-09-20 09:00:00,450.0,14.0,88.0,13.0,1023.0,3.0
2021-09-20 10:00:00,400.0,15.0,82.0,11.2,1023.0,3.0
2021-09-20 11:00:00,400.0,16.0,82.0,11.2,1023.0,3.0
2021-09-20 12:00:00,400.0,17.0,77.0,13.0,1023.0,3.0
2021-09-20 13:00:00,400.0,18.0,73.0,13.0,1024.0,3.0
2021-09-20 14:00:00,400.0,18.0,78.0,11.2,1024.0,3.0
2021-09-20 15:00:00,400.0,18.0,78.0,11.2,1024.0,3.0
2021-09-20 16:00:00,400.0,19.0,68.0,14.8,1025.0,3.0
2021-09-20 17:00:00,450.0,19.0,73.0,9.4,1025.0,3.0
2021-09-20 18:00:00,450.0,18.0,78.0,14.8,1026.0,2.0
2021-09-20 19:00:00,200.0,17.0,88.0,11.2,1027.0,2.0
2021-09-20 20:00:00,300.0,16.0,88.0,9.4,1028.0,2.0
2021-09-20 21:00:00,300.0,16.0,88.0,5.4,1028.0,2.0
2021-09-20 22:00:00,300.0,15.0,88.0,5.4,1028.0,2.0
2021-09-20 23:00:00,,16.0,88.0,5.4,1028.0,2.0
2021-09-21 00:00:00,,15.0,88.0,0.0,1029.0,2.0
2021-09-21 01:00:00,550.0,14.0,94.0,0.0,1029.0,5.0
2021-09-21 02:00:00,600.0,14.0,94.0,0.0,1029.0,5.0
2021-09-21 03:00:00,650.0,14.0,94.0,5.4,1029.0,5.0
2021-09-21 04:00:00,650.0,13.0,94.0,7.6,1030.0,5.0
2021-09-21 05:00:00,550.0,14.0,94.0,3.6,1030.0,5.0
2021-09-21 06:00:00,650.0,14.0,94.0,3.6,1030.0,2.0
2021-09-21 07:00:00,550.0,14.0,88.0,5.4,1031.0,2.0
2021-09-21 08:00:00,550.0,15.0,77.0,3.6,1031.0,3.0
2021-09-21 09:00:00,550.0,16.0,68.0,0.0,1031.0,3.0
2021-09-21 10:00:00,550.0,17.0,68.0,3.6,1031.0,2.0
2021-09-21 11:00:00,500.0,18.0,56.0,7.6,1031.0,2.0
2021-09-21 12:00:00,500.0,19.0,56.0,5.4,1031.0,2.0
2021-09-21 13:00:00,450.0,20.0,53.0,3.6,1031.0,3.0
2021-09-21 14:00:00,500.0,21.0,46.0,1.8,1030.0,3.0
2021-09-21 15:00:00,650.0,21.0,53.0,11.2,1030.0,3.0
2021-09-21 16:00:00,500.0,20.0,56.0,11.2,1030.0,2.0
2021-09-21 17:00:00,450.0,20.0,56.0,1.8,1030.0,2.0
2021-09-21 18:00:00,900.0,20.0,56.0,3.6,1030.0,2.0
2021-09-21 19:00:00,900.0,19.0,64.0,0.0,1030.0,2.0
2021-09-21 20:00:00,1100.0,18.0,78.0,0.0,1031.0,2.0
2021-09-21 21:00:00,1100.0,18.0,68.0,5.4,1030.4,2.0
2021-09-21 22:00:00,,18.0,64.0,5.4,1030.5,2.0
2021-09-21 23:00:00,,16.0,77.0,7.6,1030.0,2.0
2021-09-22 00:00:00,,15.0,82.0,7.6,1030.0,2.0
2021-09-22 01:00:00,600.0,15.0,82.0,9.4,1030.0,2.0
2021-09-22 02:00:00,600.0,14.0,88.0,7.6,1030.0,2.0
2021-09-22 03:00:00,600.0,14.0,88.0,7.6,1029.0,2.0
2021-09-22 04:00:00,550.0,13.0,88.0,9.4,1029.0,2.0
2021-09-22 05:00:00,550.0,13.0,88.0,5.4,1029.0,5.0
2021-09-22 06:00:00,550.0,13.0,88.0,3.6,1029.0,5.0
2021-09-22 07:00:00,700.0,14.0,82.0,7.6,1029.0,5.0
2021-09-22 08:00:00,800.0,15.0,82.0,7.6,1029.0,5.0
2021-09-22 09:00:00,700.0,17.0,72.0,9.4,1029.0,2.0
2021-09-22 10:00:00,700.0,18.0,68.0,11.2,1029.0,1.0
2021-09-22 11:00:00,600.0,20.0,60.0,13.0,1028.0,2.0
2021-09-22 12:00:00,550.0,20.0,60.0,13.0,1027.0,2.0
2021-09-22 13:00:00,550.0,22.0,53.0,13.0,1027.0,2.0
2021-09-22 14:00:00,550.0,21.0,56.0,14.8,1026.0,2.0
2021-09-22 15:00:00,600.0,21.0,56.0,16.6,1025.0,2.0
2021-09-22 16:00:00,600.0,21.0,56.0,18.4,1025.0,1.0
2021-09-22 17:00:00,700.0,20.0,60.0,16.6,1025.0,2.0
2021-09-22 18:00:00,1100.0,19.0,64.0,16.6,1025.0,2.0
2021-09-22 19:00:00,900.0,19.0,64.0,13.0,1025.0,2.0
2021-09-22 20:00:00,900.0,18.0,68.0,11.2,1024.0,2.0
2021-09-22 21:00:00,1000.0,17.0,68.0,13.0,1024.0,1.0
2021-09-22 22:00:00,,16.0,72.0,13.0,1024.0,1.0
2021-09-22 23:00:00,,15.0,77.0,11.2,1023.0,1.0
2021-09-23 00:00:00,,14.0,82.0,14.8,1023.0,1.0
2021-09-23 01:00:00,500.0,14.0,82.0,13.0,1023.0,1.0
2021-09-23 02:00:00,500.0,14.0,82.0,13.0,1022.0,2.0
2021-09-23 03:00:00,500.0,13.0,88.0,16.6,1022.0,2.0
2021-09-23 04:00:00,400.0,14.0,82.0,14.8,1021.0,2.0
2021-09-23 05:00:00,450.0,13.0,82.0,13.0,1021.0,2.0
2021-09-23 06:00:00,550.0,13.0,88.0,16.6,1021.0,3.0
2021-09-23 07:00:00,700.0,14.0,82.0,18.4,1020.0,3.0
2021-09-23 08:00:00,1100.0,15.0,77.0,16.6,1021.0,3.0
2021-09-23 09:00:00,550.0,17.0,72.0,18.4,1021.0,3.0
2021-09-23 10:00:00,500.0,17.0,77.0,22.3,1020.0,3.0
2021-09-23 11:00:00,500.0,19.0,73.0,24.1,1019.0,3.0
2021-09-23 12:00:00,600.0,20.0,73.0,18.4,1019.0,3.0
2021-09-23 13:00:00,500.0,21.0,69.0,13.0,1019.0,3.0
2021-09-23 14:00:00,550.0,20.0,73.0,18.4,1019.0,3.0
2021-09-23 15:00:00,550.0,21.0,69.0,16.6,1018.0,3.0
2021-09-23 16:00:00,550.0,21.0,69.0,18.4,1018.0,3.0
2021-09-23 17:00:00,650.0,20.0,73.0,16.6,1018.0,3.0
2021-09-23 18:00:00,650.0,19.0,78.0,16.6,1018.0,3.0
2021-09-23 19:00:00,1000.0,19.0,78.0,14.8,1019.0,2.0
2021-09-23 20:00:00,1000.0,18.0,83.0,11.2,1019.0,2.0
2021-09-23 21:00:00,1000.0,18.0,83.0,14.8,1019.0,2.0
2021-09-23 22:00:00,1200.0,17.0,88.0,11.2,1018.0,1.0
2021-09-23 23:00:00,,16.0,88.0,11.2,1018.0,1.0
2021-09-24 00:00:00,,16.0,88.0,11.2,1018.0,2.0
2021-09-24 01:00:00,500.0,15.0,94.0,14.8,1017.0,2.0
2021-09-24 02:00:00,450.0,15.0,88.0,11.2,1017.0,5.0
2021-09-24 03:00:00,500.0,15.0,88.0,13.0,1017.0,5.0
2021-09-24 04:00:00,450.0,14.0,94.0,14.8,1017.0,5.0
2021-09-24 05:00:00,500.0,14.0,94.0,16.6,1017.0,5.0
2021-09-24 06:00:00,450.0,13.0,94.0,14.8,1017.0,5.0
2021-09-24 07:00:00,650.0,13.0,94.0,16.6,1017.0,2.0
2021-09-24 08:00:00,650.0,15.0,82.0,14.8,1017.0,2.0
2021-09-24 09:00:00,550.0,16.0,77.0,14.8,1017.0,2.0
2021-09-24 10:00:00,500.0,17.0,68.0,16.6,1016.0,1.0
2021-09-24 11:00:00,450.0,18.0,68.0,16.6,1016.0,2.0
2021-09-24 12:00:00,450.0,19.0,64.0,14.8,1015.0,2.0
2021-09-24 13:00:00,450.0,21.0,56.0,14.8,1015.0,2.0
2021-09-24 14:00:00,550.0,22.0,57.0,18.4,1014.0,2.0
2021-09-24 15:00:00,600.0,23.0,53.0,14.8,1014.0,2.0
2021-09-24 16:00:00,1100.0,23.0,57.0,14.8,1014.0,2.0
2021-09-24 17:00:00,1000.0,22.0,61.0,14.8,1015.0,2.0
2021-09-24 18:00:00,1100.0,21.0,64.0,14.8,1015.0,2.0
2021-09-24 19:00:00,1200.0,20.0,68.0,14.8,1015.0,2.0
2021-09-24 20:00:00,1400.0,20.0,73.0,14.8,1015.0,2.0
2021-09-24 21:00:00,1000.0,19.0,78.0,13.0,1015.0,2.0
2021-09-24 22:00:00,1100.0,19.0,78.0,11.2,1015.0,1.0
2021-09-24 23:00:00,,18.0,83.0,11.2,1015.0,1.0
2021-09-25 00:00:00,,17.0,88.0,11.2,1015.0,1.0
2021-09-25 01:00:00,550.0,17.0,88.0,9.4,1015.0,5.0
2021-09-25 02:00:00,450.0,16.0,94.0,9.4,1015.0,5.0
2021-09-25 03:00:00,450.0,17.0,94.0,5.4,1015.0,3.0
2021-09-25 04:00:00,450.0,17.0,94.0,5.4,1015.0,4.0
2021-09-25 05:00:00,400.0,17.0,88.0,7.6,1015.0,4.0
2021-09-25 06:00:00,450.0,17.0,88.0,7.6,1015.0,4.0
2021-09-25 07:00:00,500.0,17.0,88.0,5.4,1015.0,4.0
2021-09-25 08:00:00,550.0,17.0,88.0,5.4,1015.0,5.0
2021-09-25 09:00:00,500.0,17.0,88.0,7.6,1015.0,5.0
2021-09-25 10:00:00,500.0,17.0,88.0,5.4,1015.0,4.0
2021-09-25 11:00:00,600.0,17.0,88.0,9.4,1015.0,4.0
